Movie Name,Movie Detail Link,Directors,Casts
After Hours,https://www.metacritic.com/movie/after-hours,Martin Scorsese,"Bronson Pinchot,Catherine O'Hara,Cheech Marin,Dick Miller,John Heard,Larry Block,Linda Fiorentino,Robert Plunket,Rocco Sisto,Teri Garr,Tommy Chong,Verna Bloom,Will Patton,Griffin Dunne,Rosanna Arquette"
Her,https://www.metacritic.com/movie/her,Spike Jonze,"Alia Janine,Amy Adams,Artt Butler,Bill Hader,Brian Johnson,Caroline Jaden Stussi,Cassandra Starr,Chris Pratt,Claudia Choi,Eric Pumphrey,Evelyn Edwards,Gabe Gomez,Gracie Prewitt,Jeremy Rabb,Joaquin Phoenix,Katherine Boecher,Kelly Sarah,Kim Farris,Kristen Wiig,Laura Colquhoun,Laura Kai Chen,Laura Meadows,Lisa Renee Pitts,Luka Jones,Lynn A. Freedman,Matt Letscher,May Lindstrom,Melanie Seacat,Nico David,Nicole Grother,Olivia Wilde,Pamela Roylance,Portia Doubleday,Rachel Ann Mullins,Rooney Mara,Sam Jaeger,Samantha Morton,Samantha Sarakanti,Scarlett Johansson,Spike Jonze,Tiffany Pulvino,Amy Adams,Chris Pratt,Joaquin Phoenix,Olivia Wilde,Rooney Mara,Samantha Morton,Scarlett Johansson"
The Crying Game,https://www.metacritic.com/movie/the-crying-game,Neil Jordan,"Adrian Dunbar,Andrée Bernard,Birdy Sweeney,Breffni McKenna,Jack Carr,Jim Broadbent,Joe Savino,Josephine White,Miranda Richardson,Ralph Brown,Shar Campbell,Tony Slattery,Forest Whitaker,Jaye Davidson,Stephen Rea"
Great Expectations,https://www.metacritic.com/movie/great-expectations-1947,David Lean,"Eileen Erskine,Freda Jackson,George Hayes,Hay Petrie,John Forrest,Alec Guinness,Bernard Miles,Finlay Currie,Francis L. Sullivan,Ivor Barnard,Jean Simmons,John Mills,Martita Hunt,Tony Wager,Valerie Hobson"
Burning,https://www.metacritic.com/movie/burning,Chang-dong Lee,"Bong-ryeon Lee,Ja-Yeon Ok,Joong-ok Lee,Seok-Chan Jeon,Wonhyeong Jang,Ah In Yoo,Bok-gi Min,Hye-ra Ban,Ja-Yeon Ok,Jong-seo Jeon,Joong-ok Lee,Mi-Kyung Cha,Moon Sung-Keun,Seong-kun Mun,Seung-ho Choi,Soo-Jeong Lee,Soo-Kyung Kim,Steven Yeun"
Winter's Bone,https://www.metacritic.com/movie/winters-bone,Debra Granik,"Ashlee Thompson,Beth Domann,Casey MacLaren,Cody Brown,Dale Dickey,Isaiah Stone,Kevin Breznahan,Lauren Sweetser,Shelley Waggener,Tate Taylor,Valerie Richards,William White,Garret Dillahunt,Jennifer Lawrence,John Hawkes"
Hope,https://www.metacritic.com/movie/hope,Maria Sødahl,"Alexander Mørk Eidem,Ingrid Bugge,Johannes Joner,Kristin Voss Hestvold,Terje Auli,Alfred Vatne,Andrea Bræin Hovig,Daniel Storm Forthun Sandbye,Dina Enoksen Elvehaug,Einar Økland,Eirik Hallert,Elli Rhiannon Müller Osbourne,Gjertrud L. Jynge,Steinar Klouman Hallert,Stellan Skarsgård"
Gett: The Trial of Viviane Amsalem,https://www.metacritic.com/movie/gett-the-trial-of-viviane-amsalem,"Ronit Elkabetz,Shlomi Elkabetz","Abraham Celektar,Albert Iluz,Dalia Beger,David Ohayon,Eli Gornstein,Evelin Hagoel,Gabi Amrani,Keren Mor,Menashe Noy,Rami Danon,Roberto Pollack,Ronit Elkabetz,Sasson Gabai,Shmil Ben Ari,Simon Abkarian"
I Called Him Morgan,https://www.metacritic.com/movie/i-called-him-morgan,Kasper Collin,"Al Harrison,Albert Tootie Heath,Bennie Maupin,Billy Harper,Charli Persip,Helen Morgan,Judith Johnson,Jymie Merritt,Larry Reni Thomas,Larry Ridley,Lee Morgan,Lena Sherrod,Paul West,Ron St. Clair,Wayne Shorter"
Close Encounters of the Third Kind,https://www.metacritic.com/movie/close-encounters-of-the-third-kind,Steven Spielberg,"Adrienne Campbell,Bob Balaban,Cary Guffey,J. Patrick McNamara,Justin Dreyfuss,Lance Henriksen,Melinda Dillon,Merrill Connally,Philip Dodds,Roberts Blossom,Shawn Bishop,Warren J. Kemmerling,François Truffaut,Richard Dreyfuss,Teri Garr"
The Godfather: Part II,https://www.metacritic.com/movie/the-godfather-part-ii,Francis Ford Coppola,"Bruno Kirby,Francesca De Sapio,Frank Sivero,G.D. Spradlin,Gastone Moschin,John Cazale,Lee Strasberg,Michael V. Gazzo,Richard Bright,Talia Shire,Tom Rosqui,Al Pacino,Diane Keaton,Robert De Niro,Robert Duvall"
The Hustler,https://www.metacritic.com/movie/the-hustler,Robert Rossen,"Alexander Rose,Carl York,Carolyn Coates,Gordon B. Clarke,Vincent Gardenia,Clifford A. Pellow,George C. Scott,Jackie Gleason,Jake LaMotta,Michael Constantine,Murray Hamilton,Myron McCormick,Paul Newman,Piper Laurie,Stefan Gierasch"
L.A. Confidential,https://www.metacritic.com/movie/la-confidential,Curtis Hanson,"Danny DeVito,David Strathairn,Elisabeth Granli,Graham Beckel,James Cromwell,Matt McCoy,Paolo Seganti,Paul Guilfoyle,Ron Rifkin,Sandra Taylor,Steve Rankin,Guy Pearce,Kevin Spacey,Kim Basinger,Russell Crowe"
Bloody Sunday,https://www.metacritic.com/movie/bloody-sunday,Paul Greengrass,"Allan Gildea,Carmel McCallion,Christopher Villiers,Declan Duddy,Edel Frazer,Gerard Crossan,Gerry Hammond,James Hewitt,Jason Stammers,Joanne Lindsay,Mary Moulds,Mike Edwards,James Nesbitt,Nicholas Farrell,Tim Pigott-Smith"
My Voyage to Italy,https://www.metacritic.com/movie/my-voyage-to-italy,Martin Scorsese,Martin Scorsese
Phantom Thread,https://www.metacritic.com/movie/phantom-thread,Paul Thomas Anderson,"Alexandra Moloney,Amber Brabant,Amy Cunningham,Andrew G. Ogleby,Calum Delaney,Camilla Rutherford,Caroline Garnell,Cedric Tylleman,Colin Wigglesworth,Cris Haris,Daniel Day-Lewis,Darren Talbot,Dave Simon,David Charles-Cully,Fraser Delaney,Geneva Corlett,Gino Picciano,Harriet Leitch,Ingrid Sophie Schram,Jane Perry,Jason Redshaw,Joseph Callaghan,Juliet Glaves,Kelly Schembri,Khristopher MacLeod,Lesley Manville,Lujza Richter,Martin Dew,Michael Gabbitas,Neil Broome,Niki Angus-Campbell,Paul Carolan,Pip Phillips,Rebecca McSwan,Richard Graham,Sarah Lamesch,Vicky Krieps,Bern Collaco,Camilla Rutherford,Cedric Tylleman,Daniel Day-Lewis,Dave Simon,Dinah Nicholson,Elli Banks,Harriet Leitch,Ingrid Sophie Schram,Jack Gordon,Jane Perry,Jason Redshaw,Joan Brown,Julie Duck,Kelly Schembri,Lesley Manville,Maryanne Frost,Pip Phillips,Richard Graham,Sarah Lamesch,Sue Clark,Vicky Krieps"
Goodfellas,https://www.metacritic.com/movie/goodfellas,Martin Scorsese,"Catherine Scorsese,Charles Scorsese,Chuck Low,Frank DiLeo,Frank Sivero,Frank Vincent,Gina Mastrogiacomo,Henny Youngman,Mike Starr,Tony Darrow,Joe Pesci,Lorraine Bracco,Paul Sorvino,Ray Liotta,Robert De Niro"
Wojnarowicz,https://www.metacritic.com/movie/wojnarowicz,Chris McKim,"Barry Blinderman,David Wojnarowicz,Fran Lebowitz,Kiki Smith,Nan Goldin,Peter Hujar,Richard Kern,Stephen Koch"
Hamilton,https://www.metacritic.com/movie/hamilton-2020,Thomas Kail,"Ariana DeBose,Carleigh Bettiol,Ephraim Sykes,Hope Easterbrook,Jon Rua,Neil Haskell,Phillipa Soo,Sasha Hutchings,Sydney James Harcourt,Thayne Jasperson,Anthony Ramos,Chris Jackson,Daveed Diggs,Emmy Raver-Lampman,Jasmine Cephas Jones,Jonathan Groff,Leslie Odom Jr.,Lin-Manuel Miranda,Okieriete Onaodowan,Phillipa Soo,Renee Goldsberry"
Paths of the Soul,https://www.metacritic.com/movie/paths-of-the-soul,Yang Zhang,
It's Such a Beautiful Day,https://www.metacritic.com/movie/its-such-a-beautiful-day-2012,Don Hertzfeldt,Don Hertzfeldt
My Perestroika,https://www.metacritic.com/movie/my-perestroika,Robin Hessman,
This Is Not a Film,https://www.metacritic.com/movie/this-is-not-a-film,"Jafar Panahi,Mojtaba Mirtahmasb",Jafar Panahi
The Birds,https://www.metacritic.com/movie/the-birds,Alfred Hitchcock,"Doodles Weaver,John McGovern,Karl Swenson,Malcolm Atterbury,Richard Deacon,Charles McGraw,Ethel Griffies,Jessica Tandy,Joe Mantell,Lonny Chapman,Rod Taylor,Ruth McDevitt,Suzanne Pleshette,Tippi Hedren,Veronica Cartwright"
To Have and Have Not,https://www.metacritic.com/movie/to-have-and-have-not,Howard Hawks,"Aldo Nadi,Audrey Armstrong,Eugene Borden,Joy Barlow,Juliette Ball,Dan Seymour,Dolores Moran,Hoagy Carmichael,Humphrey Bogart,Lauren Bacall,Marcel Dalio,Sheldon Leonard,Walter Brennan,Walter Sande,Walter Szurovy"
Finding Nemo,https://www.metacritic.com/movie/finding-nemo,"Andrew Stanton,Lee Unkrich","Allison Janney,Andrew Stanton,Austin Pendleton,Bob Peterson,Brad Garrett,Elizabeth Perkins,Geoffrey Rush,Joe Ranft,Nicholas Bird,Stephen Root,Vicki Lewis,Willem Dafoe,Albert Brooks,Alexander Gould,Ellen DeGeneres"
Topsy-Turvy,https://www.metacritic.com/movie/topsy-turvy,Mike Leigh,"Adam Searle,Dexter Fletcher,Francis Lee,Geoffrey Hutchings,Kate Doherty,Lesley Manville,Martin Savage,Roger Heathcott,Stefan Bednarczyk,Sukie Smith,Timothy Spall,Wendy Nottingham,William Neenan,Allan Corduner,Jim Broadbent"
Samurai Rebellion,https://www.metacritic.com/movie/samurai-rebellion,Masaki Kobayashi,"Emi Yamada,Hideo Fukuhara,Jun Hamamura,Masao Mishima,Takamaru Sasaki,Etsuko Ichihara,G,Isao Yamagata,Michiko Ôtsuka,Shigeru K,Tatsuo Matsumura,Tatsuya Nakadai,Tatsuyoshi Ehara,Toshirô Mifune,Yôko Tsukasa"
King Kong,https://www.metacritic.com/movie/king-kong-1933,"Ernest B. Schoedsack,Merian C. Cooper","Ed Allen,Etta Mae Allen,Frank Angel,James Adamson,Van Alder,Bruce Cabot,Fay Wray,Frank Reicher,James Flavin,King Kong,Noble Johnson,Robert Armstrong,Sam Hardy,Steve Clemente,Walter Ackerman"
Gunda,https://www.metacritic.com/movie/gunda,Victor Kossakovsky,
The Incredibles,https://www.metacritic.com/movie/the-incredibles,Brad Bird,"Dominique Louis,Eli Fucile,Jean Sincere,Lou Romano,Maeve Andrews,Michael Bird,Sarah Vowell,Spencer Fox,Teddy Newton,Wallace Shawn,Wayne Canney,Craig T. Nelson,Holly Hunter,Jason Lee,Samuel L. Jackson"
Before Sunset,https://www.metacritic.com/movie/before-sunset,Richard Linklater,"Albert Delpy,Denis Evrard,Diabolo,Louise Lemoine Torres,Mariane Plasteig,Marie Pillet,Rodolphe Pauly,Vernon Dobtcheff,Ethan Hawke,Julie Delpy"
Being John Malkovich,https://www.metacritic.com/movie/being-john-malkovich,Spike Jonze,"Byrne Piven,Eric Weinstein,Judith Wetzell,K.K. Dodds,Kevin Carroll,Madison Lanc,Mary Kay Place,Ned Bellamy,Octavia Spencer,Orson Bean,Reginald C. Hayes,Cameron Diaz,Catherine Keener,John Cusack,John Malkovich"
A Prophet,https://www.metacritic.com/movie/a-prophet,Jacques Audiard,"Adel Bencherif,Antoine Basler,Foued Nassah,Frédéric Graziani,Gilles Cohen,Hichem Yacoubi,Jean-Emmanuel Pagni,Jean-Philippe Ricci,Leïla Bekhti,Niels Arestrup,Pierre Leccia,Rabah Loucif,Reda Kateb,Slimane Dazi,Tahar Rahim"
Hard to Be a God,https://www.metacritic.com/movie/hard-to-be-a-god,Aleksei German,"Aleksandr Chutko,Aleksandr Ilin,Algimantas Maceina,Dmitriy Vladimirov,Evgeniy Gerchakov,Igor Volkov,Juris Laucinsh,Laura Lauri,Leonid Yarmolnik,Natalya Moteva,Oleg Botin,Pyotr Merkurev,Remigijus Bilinskas,Yuriy Tsurilo"
Almost Famous,https://www.metacritic.com/movie/almost-famous,Cameron Crowe,"Anna Paquin,Fairuza Balk,Frances McDormand,Jason Lee,Jimmy Fallon,John Fedevich,Kate Hudson,Liz Stauber,Mark Kozelek,Michael Angarano,Noah Taylor,Patrick Fugit,Philip Seymour Hoffman,Zooey Deschanel,Billy Crudup"
Paths of Glory,https://www.metacritic.com/movie/paths-of-glory,Stanley Kubrick,"Adolphe Menjou,Bert Freed,Christiane Kubrick,Emile Meyer,Fred Bell,George Macready,Jerry Hausner,Joe Turkel,Kem Dibbs,Peter Capell,Richard Anderson,Timothy Carey,Wayne Morris,Kirk Douglas,Ralph Meeker"
Cold War,https://www.metacritic.com/movie/cold-war,Pawel Pawlikowski,"Adam Szyszkowski,Aleksandra Kacprzak,Aloïse Sauvage,Anna Zagórska,Izabela Andrzejak,Martin Budny,Philip Lenkowsky,Tomasz Markiewicz,Adam Ferency,Adam Szyszkowski,Adam Woronowicz,Agata Kulesza,Borys Szyc,Cédric Kahn,Drazen Sivak,Giorgio Rayzacher,Jeanne Balibar,Joanna Kulig,Slavko Sobin,Tomasz Kot"
Big Men,https://www.metacritic.com/movie/big-men,Rachel Boynton,
American Splendor,https://www.metacritic.com/movie/american-splendor,"Robert Pulcini,Shari Springer Berman","Barbara Brown,Cameron Carter,Chris Ambrose,Daniel Tay,Danny Hoch,Earl Billings,James Urbaniak,Joey Krajcar,Josh Hutcherson,Larry John Meyers,Mary Faktor,Vivienne Benesch,Harvey Pekar,Paul Giamatti,Shari Springer Berman"
Hannah and Her Sisters,https://www.metacritic.com/movie/hannah-and-her-sisters,Woody Allen,"Carrie Fisher,Christian Clemenson,J.T. Walsh,John Turturro,Julia Louis-Dreyfus,Julie Kavner,Lewis Black,Lloyd Nolan,Maureen O'Sullivan,Max von Sydow,Barbara Hershey,Dianne Wiest,Mia Farrow,Michael Caine,Woody Allen"
The Circus,https://www.metacritic.com/movie/the-circus,Charles Chaplin,"Chester A. Bachman,Eugene Barry,Heinie Conklin,Jack Bernard,Stanley Blystone,Al Ernest Garcia,Albert Austin,Charles Chaplin,George Davis,Harry Crocker,Henry Bergman,John Rand,Merna Kennedy,Steve Murphy,Tiny Sandford"
The Tale,https://www.metacritic.com/movie/the-tale,Jennifer Fox,"Emily Sandifer,Gretchen Koerner,Isabella Amara,Isabelle Nélisse,Jaqueline Fleming,Jessica Sarah Flaum,Madison David,Matthew Rauch,Noah Lomax,Thom Bishops,Tina Parker,Chelsea Alden,Common,Elizabeth Debicki,Ellen Burstyn,Frances Conroy,Isabella Amara,Isabelle Nélisse,Jason Ritter,John Heard,Laura Allen,Laura Dern"
Gosford Park,https://www.metacritic.com/movie/gosford-park,Robert Altman,"Bob Balaban,Camilla Rutherford,Charles Dance,Claudie Blakley,Geraldine Somerville,James Wilby,Jeremy Northam,Kristin Scott Thomas,Laurence Fox,Michael Gambon,Natasha Wightman,Tom Hollander,Trent Ford,Maggie Smith,Ryan Phillippe"
Dirty Harry,https://www.metacritic.com/movie/dirty-harry,Don Siegel,"James Nolan,Josef Sommer,Maurice Argent,William Paterson,Woodrow Parfrey,Andrew Robinson,Clint Eastwood,Harry Guardino,John Larch,John Mitchum,John Vernon,Lyn Edgington,Mae Mercer,Reni Santoni,Ruth Kobart"
The Fits,https://www.metacritic.com/movie/the-fits,Anna Rose Holmer,"Alexis Neblett,Antonio A.B. Grant Jr.,Da'Sean Minor,Inayah Rodgers,Lauren Gibson,Makyla Burnam,Royalty Hightower,Royalty Hightower"
Small Axe: Mangrove,https://www.metacritic.com/movie/mangrove,Steve McQueen,"James Hillier,Jon Prophet,Karl Farrer,Michelle Greenidge,Robert Jarvis,Gary Beadle,Gershwyn Eustache Jnr,Jay Simpson,Jodhi May,Joshua Viner,Letitia Wright,Malachi Kirby,Rochenda Sandall,Sam Spruell,Shaun Parkes"
Mad Max: Fury Road,https://www.metacritic.com/movie/mad-max-fury-road,George Miller,"Abbey Lee,Angus Sampson,Charlize Theron,Coco Jack Gillies,Courtney Eaton,Debra Ades,Hugh Keays-Byrne,Iota,John Howard,Josh Helman,Megan Gale,Mel Gibson,Melissa Jaffer,Nathan Jones,Nicholas Hoult,Richard Carter,Richard Norton,Riley Keough,Rosie Huntington-Whiteley,Tom Hardy,Zoë Kravitz,Charlize Theron,John Howard,Nathan Jones,Nicholas Hoult,Riley Keough,Tom Hardy,Zoë Kravitz"
United 93,https://www.metacritic.com/movie/united-93,Paul Greengrass,"Christian Clemenson,Denny Dillon,Gary Commock,J.J. Johnson,Lorna Dallas,Nancy McDoniel,Opal Alladin,Polly Adams,Ray Charleson,Richard Bekins,Starla Benford,Susan Blommaert,Trish Gates,David Alan Basche,Liza Colón-Zayas"
Capturing the Friedmans,https://www.metacritic.com/movie/capturing-the-friedmans,Andrew Jarecki,"Abbey Boklan,Anthony Sgeugloi,Chuck Scarborough,Frances Galasso,Howard Friedman,John McDermott,Joseph Onorato,Judd Maltin,Ron Georgalis,Scott Banks,Seth Friedman,Arnold Friedman,David Friedman,Elaine Friedman,Jesse Friedman"
The Truman Show,https://www.metacritic.com/movie/the-truman-show,Peter Weir,"Angel Schmiedt,Blair Slater,Brian Delate,Don Taylor,Fritz Dominique,Heidi Schanz,Holland Taylor,Judy Clayton,Laura Linney,Natascha McElhone,Noah Emmerich,Peter Krause,Ron Taylor,Ted Raymond,Jim Carrey"
American Hustle,https://www.metacritic.com/movie/american-hustle,David O. Russell,"Adrian Martinez,Alessandro Nivola,Amy Adams,Anthony Zerbe,Bo Cleary,Bradley Cooper,Christian Bale,Christy Scott Cashman,Colleen Camp,David Boston,Dawn Olivieri,Elisabeth Röhm,Erica McDermott,Jack Huston,Jeremy Renner,Kenn Medeiros,Louis C.K.,Matthew Russell,Melissa McMeekin,Michael Peña,Paul Herman,Robert De Niro,Saïd Taghmaoui,Shea Whigham,Thomas Matthews,Alessandro Nivola,Amy Adams,Bradley Cooper,Christian Bale,Jennifer Lawrence,Jeremy Renner,Louis C.K.,Robert De Niro"
Paterson,https://www.metacritic.com/movie/paterson,Jim Jarmusch,"Adam Driver,Barry Shabaka Henley,Brian McCarthy,Chasten Harmon,Dominic Liriano,Frank Harts,Golshifteh Farahani,Helen-Jean Arthur,Jaden Michael,Jared Gilman,Joan Kendall,Johnnie Mae,Kacey Cockett,Kara Hayward,Luis Da Silva Jr.,Method Man,Nellie,Owen Asztalos,Rizwan Manji,Sterling Jerins,Trevor Parham,Troy T. Parham,William Jackson Harper,Adam Driver,Golshifteh Farahani"
Star Wars: Episode IV - A New Hope,https://www.metacritic.com/movie/star-wars-episode-iv---a-new-hope,George Lucas,"Alec Guinness,Alex McCrindle,Anthony Daniels,David Prowse,Eddie Byrne,Jack Purvis,James Earl Jones,Kenny Baker,Peter Cushing,Peter Mayhew,Phil Brown,Shelagh Fraser,Carrie Fisher,Harrison Ford,Mark Hamill"
Persepolis,https://www.metacritic.com/movie/persepolis,"Marjane Satrapi,Vincent Paronnaud","Adriana Anderson,Amethyste Frezignac,Arié Elmaleh,Danielle Darrieux,François Jerosme,Gabrielle Lopes Benites,Jean-François Gallotte,Lexie Kendrick,Mathias Mlekuz,Paul Bandey,Robert Barr,Sean Penn,Simon Abkarian,Sophie Arthuys,Stéphane Foenkinos,Tilly Mandelbrot,Catherine Deneuve,Chiara Mastroianni,Gena Rowlands"
The Age of Innocence,https://www.metacritic.com/movie/the-age-of-innocence,Martin Scorsese,"Alec McCowen,Alexis Smith,Geraldine Chaplin,Joanne Woodward,Jonathan Pryce,Mary Beth Hurt,Michael Gough,Miriam Margolyes,Richard E. Grant,Robert Sean Leonard,Siân Phillips,Stuart Wilson,Daniel Day-Lewis,Michelle Pfeiffer,Winona Ryder"
Minding the Gap,https://www.metacritic.com/movie/minding-the-gap,Bing Liu,"Bing Liu,Kiere Johnson,Zack Mulligan"
The Best of Youth,https://www.metacritic.com/movie/the-best-of-youth,Marco Tullio Giordana,"Adriana Asti,Andrea Tidona,Claudio Gioè,Fabrizio Gifuni,Giovanni Scifoni,Lidia Vitale,Mario Schiano,Maya Sansa,Michele Melega,Paolo Bonanni,Sonia Bergamasco,Valentina Carnelutti,Alessio Boni,Jasmine Trinca,Luigi Lo Cascio"
The Overnighters,https://www.metacritic.com/movie/the-overnighters,Jesse Moss,"Jay Reinke,Keegan Edwards,Jay Reinke"
The Lives of Others,https://www.metacritic.com/movie/the-lives-of-others,Florian Henckel von Donnersmarck,"Bastian Trost,Charly Hübner,Hans-Uwe Bauer,Herbert Knaup,Marie Gruber,Martin Brambach,Matthias Brenner,Thomas Thieme,Ulrich Tukur,Volker Michalowski,Volkmar Kleinert,Werner Daehn,Martina Gedeck,Sebastian Koch,Ulrich Mühe"
Two-Lane Blacktop,https://www.metacritic.com/movie/two-lane-blacktop,Monte Hellman,"Alan Vint,Charles Moore,Don Samuels,Tom Green,W.H. Harrison,Bill Keller,David Drake,Dennis Wilson,Harry Dean Stanton,Jaclyn Hellman,James Taylor,Laurie Bird,Richard Ruth,Rudy Wurlitzer,Warren Oates"
House of Flying Daggers,https://www.metacritic.com/movie/house-of-flying-daggers,Yimou Zhang,"Dandan Song,Dong Liu,Hongfei Zhao,Hongwei Zhao,Jiusheng Wang,Jun Guo,Liping Tian,Qi Zi,Shu Zhang,Xuedong Qu,Yongxin Wang,Zhengyong Zhang,Andy Lau,Takeshi Kaneshiro,Ziyi Zhang"
63 Up,https://www.metacritic.com/movie/63-up,Michael Apted,"Andrew Brackfield,Jacqueline Bassett,John Brisby,Neil Hughes,Paul Kligerman,Peter Davies,Susan Sullivan,Symon Basterfield,Andrew Brackfield,Bruce Balden,Charles Furneaux,Jacqueline Bassett,John Brisby,Lynn Johnson,Neil Hughes,Nicholas Hitchon,Peter Davies,Susan Sullivan,Suzanne Dewey,Tony Walker"
Treasure Island,https://www.metacritic.com/movie/treasure-island,Byron Haskin,"Andrew Blackett,David Davies,Francis de Wolff,John Gregson,William Devlin,Basil Sydney,Bobby Driscoll,Denis O'Dea,Finlay Currie,Geoffrey Keen,Geoffrey Wilkinson,John Laurie,Ralph Truman,Robert Newton,Walter Fitzgerald"
Lost in Translation,https://www.metacritic.com/movie/lost-in-translation,Sofia Coppola,"Akiko Takeshita,Akira Yamaguchi,Catherine Lambert,Diamond Yukai,François du Bois,Gregory Pekar,Kazuko Shibata,Kazuyoshi Minamimagoe,Richard Allen,Ryuichiro Baba,Take,Tim Leffman,Bill Murray,Giovanni Ribisi,Scarlett Johansson"
Blue Is the Warmest Color,https://www.metacritic.com/movie/blue-is-the-warmest-color,Abdel Kechiche,"Ad,Alma Jodorowsky,Anne Loiret,Aurelie Lemanceau,Aurélien Recoing,Baya Rehaz,Benjamin Siksou,Beno,Catherine Salée,Fanny Maurin,Jeremie Laheurte,Karim Saidi,Léa Seydoux,Maelys Cabezon,Mona Walravens,Salim Kechiouche,Samir Bella,Sandor Funtek,Ad,Alma Jodorowsky,Anne Loiret,Aurélien Recoing,Benjamin Siksou,Beno,Catherine Salée,Jeremie Laheurte,Léa Seydoux,Mona Walravens,Salim Kechiouche,Sandor Funtek"
Searching for Bobby Fischer,https://www.metacritic.com/movie/searching-for-bobby-fischer,Steven Zaillian,"Anthony Heald,Dan Hedaya,Laura Linney,Steven Randazzo,William H. Macy,Ben Kingsley,David Paymer,Hal Scardino,Joan Allen,Joe Mantegna,Laurence Fishburne,Max Pomeranc,Michael Nirenberg,Robert Stephens,Vasek Simek"
Assault on Precinct 13,https://www.metacritic.com/movie/assault-on-precinct-13-1976,John Carpenter,"Alan Koss,Charles Cyphers,Frank Doubleday,Gilbert De la Pena,Henry Brandon,John J. Fox,Kim Richards,Marc Ross,Martin West,Nancy Kyes,Peter Bruni,Tony Burton,Austin Stoker,Darwin Joston,Laurie Zimmer"
Man on Wire,https://www.metacritic.com/movie/man-on-wire,James Marsh,"Aaron Haskell,Alan Welner,Annie Allix,Ardis Campbell,Barry Greenhouse,David Demato,David Forman,Guy F. Tozzoli,Jean François Heckel,Jean-Louis Blondeau,Jim Moore,Mark Lewis,Paul McGill,Shawn Dempewolff-Barrett,Philippe Petit"
For Sama,https://www.metacritic.com/movie/for-sama,"Edward Watts,Waad Al-Khateab","Hamza Al-Khateab,Sama Al-Khateab,Waad Al-Khateab"
Force of Evil,https://www.metacritic.com/movie/force-of-evil,Abraham Polonsky,"Georgia Backus,Jessie Arnold,Margaret Bert,Murray Alper,Sam Ash,Barry Kelley,Beatrice Pearson,Howland Chamberlain,John Garfield,Marie Windsor,Paul Fix,Paul McVey,Roy Roberts,Stanley Prager,Thomas Gomez"
Still Walking,https://www.metacritic.com/movie/still-walking,Hirokazu Koreeda,"Haruko Kato,Hiroshi Abe,Hotaru Nomoto,Kazuya Takahashi,Kirin Kiki,Ryôga Hayashi,Shohei Tanaka,Susumu Terajima,Yoshio Harada,You,Yui Natsukawa"
Gangs of Wasseypur,https://www.metacritic.com/movie/gangs-of-wasseypur,Anurag Kashyap,"Aditya Kumar,Huma Qureshi,Jaideep Ahlawat,Jameel Khan,Manoj Bajpai,Nowaz,Piyush Mishra,Raj Kumar Yadav,Richa Chadda,Sankalp Acharekar,Satyakam Anand,Tigmanshu Dhulia,Vineet Singh,Vipin Sharma,Zeishan Quadri"
The Last Detail,https://www.metacritic.com/movie/the-last-detail,Hal Ashby,"Carol Kane,Clifton James,Derek McGrath,Don McGovern,Gerry Salsberg,Jim Henshaw,Kathleen Miller,Luana Anders,Michael Chapman,Michael Moriarty,Nancy Allen,Otis Young,Pat Hamilton,Jack Nicholson,Randy Quaid"
When the Levees Broke: A Requiem in Four Acts,https://www.metacritic.com/movie/when-the-levees-broke-a-requiem-in-four-acts,Spike Lee,"Douglas Brinkley,Joseph Bruno,Karen Carter,Kathleen Blanco,Louis Cataldie,Darleen Asevedo,Gralen Bryant Banks,Harry Belafonte,Jay Asevedo,John Barry,Lee Arnold,Robert Bea,Shelton Shakespear Alexander,Terence Blanchard,Wilhelmina Blanchard"
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,https://www.metacritic.com/movie/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,Larry Charles,"Alan Keyes,Bob Barr,Jean-Pierre Parent,Luenell,Mitchell Falk,Pamela Anderson,Ken Davitian,Sacha Baron Cohen"
Minari,https://www.metacritic.com/movie/minari,Lee Isaac Chung,"Ben Hall,Jacob M Wade,James Carroll,Jenny Phagan,Tina Parker,Alan S. Kim,Darryl Cox,Eric Starkey,Esther Moon,Noel Cho,Scott Haze,Steven Yeun,Will Patton,Ye-ri Han,Yeo-Jong Yun"
Barry Lyndon,https://www.metacritic.com/movie/barry-lyndon,Stanley Kubrick,"André Morell,Arthur O'Sullivan,Diana Körner,Frank Middlemass,Gay Hamilton,Godfrey Quigley,Hardy Krüger,Leonard Rossiter,Marie Kean,Murray Melvin,Patrick Magee,Philip Stone,Steven Berkoff,Marisa Berenson,Ryan O'Neal"
The Farewell,https://www.metacritic.com/movie/the-farewell,Lulu Wang,"Aoi Mizuhara,Becca Khalil,Diane Dehn,Han Chen,Hong Lu,Hongli Liu,Ines Laimins,Jing Zhang,Jinhang Liu,Shimin Zhang,X Mayo,Xiang Li,Yongbo Jiang,Zhao Shuzhen,Aoi Mizuhara,Awkwafina,Becca Khalil,Diana Lin,Diane Dehn,Gil Perez-Abraham,Han Chen,Hong Lin,Hong Lu,Ines Laimins,Jim Liu,Shuzhen Zhou,Tzi Ma,X Mayo,Yang Xuejian,Yongbo Jiang,Zhao Shuzhen"
